annotator_id,n_annotated_texts,annotator_severity,annotator_severity_quantile,extreme_annotator_severity_quantile,extreme_annotator
7487,12,-0.49,0.18056371109806224,0.9,False
7492,10,-0.19,0.37815619495008806,0.9,False
7494,10,0.23,0.6770405167351732,0.9,False
7498,14,-0.85,0.041397533763945976,0.9,False
7501,14,0.92,0.9826776277157957,0.9,True
7502,14,-0.88,0.03141514973576042,0.9,False
7503,17,0.81,0.9577216676453317,0.9,True
7508,10,-0.24,0.3376394597768644,0.9,False
7509,10,0.77,0.9459776864357017,0.9,True
7514,19,-0.23,0.34674104521432764,0.9,False
7524,10,0.23,0.6770405167351732,0.9,False
7525,10,0.71,0.9236641221374046,0.9,True
7527,11,-0.43,0.21315325895478568,0.9,False
7528,16,0.25,0.6881972988843218,0.9,False
7529,12,-0.62,0.11802701115678214,0.9,False
7534,10,1.0,0.9979448032883147,0.9,True
7535,12,1.0,0.9979448032883147,0.9,True
7537,14,-0.24,0.3376394597768644,0.9,False
7544,13,-0.56,0.14533176746917206,0.9,False
7550,10,0.07,0.5616559013505579,0.9,False
7553,12,0.37,0.758954785672343,0.9,False
7556,10,0.88,0.9747504403992954,0.9,True
7559,11,0.76,0.9439224897240165,0.9,True
7561,14,-0.1,0.4386376981796829,0.9,False
7562,13,0.79,0.9506752789195537,0.9,True
7563,10,-0.21,0.3637698179682913,0.9,False
7567,14,-0.33,0.27510275983558424,0.9,False
7570,12,-0.86,0.03992953611274222,0.9,False
7576,16,0.58,0.8778625954198473,0.9,False
7577,14,0.28,0.7075748678802114,0.9,False
7579,12,-0.51,0.16999412800939517,0.9,False
7583,13,0.36,0.7524955960070464,0.9,False
7586,18,0.39,0.7704051673517323,0.9,False
7588,11,0.31,0.7225484439224897,0.9,False
7589,10,-0.97,0.01086318261890781,0.9,False
7590,11,-0.44,0.20522607163828538,0.9,False
7593,11,-0.42,0.22019964768056371,0.9,False
7605,13,-0.59,0.13006459189665295,0.9,False
7611,11,-0.23,0.34674104521432764,0.9,False
7613,12,-0.14,0.4151497357604228,0.9,False
7617,17,-0.61,0.12243100411039343,0.9,False
7618,14,1.08,1.0,0.9,True
7619,11,0.12,0.6012918379330593,0.9,False
7620,10,0.33,0.7334116265413976,0.9,False
7622,14,0.44,0.7994715208455666,0.9,False
7628,10,-0.56,0.14533176746917206,0.9,False
7632,14,0.92,0.9826776277157957,0.9,True
7633,11,0.62,0.8954785672342924,0.9,False
7634,12,-0.52,0.16588373458602465,0.9,False
7637,18,-0.58,0.13388138578978273,0.9,False
7638,11,0.28,0.7075748678802114,0.9,False
7641,10,-0.04,0.4812096300645919,0.9,False
7642,21,-0.71,0.08602466236054022,0.9,False
7646,13,0.45,0.8082795067527891,0.9,False
7652,10,0.04,0.5381679389312977,0.9,False
7653,11,0.59,0.8831473869641808,0.9,False
7655,12,0.33,0.7334116265413976,0.9,False
7658,10,-0.83,0.04726952436876101,0.9,False
7665,10,0.49,0.830886670581327,0.9,False
7668,14,0.65,0.9025249559600704,0.9,True
7669,11,-0.05,0.4750440399295361,0.9,False
7671,17,-0.28,0.31004110393423373,0.9,False
7676,15,0.69,0.9174985320023488,0.9,True
7678,13,-0.68,0.0983558426306518,0.9,False
7685,17,0.58,0.8778625954198473,0.9,False
7688,11,0.95,0.98825601879037,0.9,True
7689,10,0.06,0.5528479154433353,0.9,False
7691,12,0.08,0.5684086905460951,0.9,False
7692,10,-0.26,0.32560187903699356,0.9,False
7695,17,0.41,0.7821491485613623,0.9,False
7698,10,-0.06,0.46917204932472106,0.9,False
7701,12,-0.44,0.20522607163828538,0.9,False
7702,15,-0.83,0.04726952436876101,0.9,False
7703,13,-0.02,0.4967704051673517,0.9,False
7713,13,-0.14,0.4151497357604228,0.9,False
7717,16,0.4,0.776570757486788,0.9,False
7719,16,0.37,0.758954785672343,0.9,False
7722,12,-0.16,0.3992953611274222,0.9,False
7727,10,0.19,0.6517909571344686,0.9,False
7730,14,0.18,0.6447445684086905,0.9,False
7731,19,0.0,0.508220786846741,0.9,False
7736,13,-0.46,0.19817968291250734,0.9,False
7739,11,-0.35,0.2627715795654727,0.9,False
7744,16,0.83,0.9627128596594245,0.9,True
7747,11,-0.76,0.06694069289489137,0.9,False
7750,12,-0.59,0.13006459189665295,0.9,False
7751,11,0.94,0.9867880211391662,0.9,True
7753,10,1.0,0.9979448032883147,0.9,True
7759,10,0.46,0.8162066940692895,0.9,False
7761,11,0.11,0.5939518496770405,0.9,False
7768,12,-0.02,0.4967704051673517,0.9,False
7772,11,-0.41,0.22812683499706402,0.9,False
7774,19,-0.67,0.10275983558426306,0.9,False
7775,19,0.11,0.5939518496770405,0.9,False
7776,13,0.72,0.9260129183793306,0.9,True
7778,17,-0.6,0.12566059894304168,0.9,False
7781,12,-0.26,0.32560187903699356,0.9,False
7785,10,-0.38,0.2457428068115091,0.9,False
7786,11,-0.04,0.4812096300645919,0.9,False
7788,13,0.0,0.508220786846741,0.9,False
7792,11,-0.11,0.4339401056958309,0.9,False
7793,12,-0.04,0.4812096300645919,0.9,False
7795,13,0.47,0.8206106870229007,0.9,False
7797,12,-0.18,0.38490898414562535,0.9,False
7803,17,-0.28,0.31004110393423373,0.9,False
7804,17,0.1,0.5842630651790958,0.9,False
7806,12,-0.68,0.0983558426306518,0.9,False
7812,11,-0.55,0.15091015854374634,0.9,False
7814,15,0.73,0.9304169113329419,0.9,True
7815,14,0.14,0.6142102172636523,0.9,False
7818,10,0.29,0.715208455666471,0.9,False
7822,13,0.58,0.8778625954198473,0.9,False
7827,17,0.67,0.91015854374633,0.9,True
7828,10,0.72,0.9260129183793306,0.9,True
7832,13,-0.03,0.48943041691133293,0.9,False
7838,17,-0.23,0.34674104521432764,0.9,False
7845,13,-0.53,0.1608925425719319,0.9,False
7848,13,-0.71,0.08602466236054022,0.9,False
7849,10,-0.87,0.035525543159130944,0.9,False
7851,15,-0.63,0.11567821491485614,0.9,False
7852,18,0.46,0.8162066940692895,0.9,False
7853,10,0.47,0.8206106870229007,0.9,False
7855,13,-0.56,0.14533176746917206,0.9,False
7856,20,0.08,0.5684086905460951,0.9,False
7860,12,-0.65,0.10833822665883734,0.9,False
7861,12,-0.47,0.1911332941867293,0.9,False
7871,15,-0.56,0.14533176746917206,0.9,False
7873,11,-0.51,0.16999412800939517,0.9,False
7875,14,0.08,0.5684086905460951,0.9,False
7877,11,0.14,0.6142102172636523,0.9,False
7881,18,0.23,0.6770405167351732,0.9,False
7882,11,-0.79,0.05813270698766882,0.9,False
7887,11,-0.07,0.46271285965942455,0.9,False
7889,11,0.27,0.6987668819729889,0.9,False
7894,18,-0.58,0.13388138578978273,0.9,False
7895,10,-0.55,0.15091015854374634,0.9,False
7896,13,0.19,0.6517909571344686,0.9,False
7898,13,-0.52,0.16588373458602465,0.9,False
7901,14,0.29,0.715208455666471,0.9,False
7904,13,0.13,0.6077510275983559,0.9,False
7911,13,0.26,0.6943628890193776,0.9,False
7912,13,-0.15,0.40751614797416325,0.9,False
7915,10,-0.46,0.19817968291250734,0.9,False
7916,14,0.28,0.7075748678802114,0.9,False
7918,11,0.11,0.5939518496770405,0.9,False
7919,17,-0.69,0.09453904873752202,0.9,False
7922,16,-0.06,0.46917204932472106,0.9,False
7924,16,0.75,0.940986494421609,0.9,True
7926,12,0.11,0.5939518496770405,0.9,False
7928,10,0.1,0.5842630651790958,0.9,False
7930,15,-0.48,0.18584850264239577,0.9,False
7931,17,-0.11,0.4339401056958309,0.9,False
7932,10,-0.48,0.18584850264239577,0.9,False
7933,15,-0.02,0.4967704051673517,0.9,False
7935,10,0.6,0.8875513799177921,0.9,False
7936,17,-0.5,0.17557251908396945,0.9,False
7937,16,-0.21,0.3637698179682913,0.9,False
7942,16,-0.82,0.05079271873165003,0.9,False
7943,11,-0.11,0.4339401056958309,0.9,False
7944,15,-0.71,0.08602466236054022,0.9,False
7945,11,0.25,0.6881972988843218,0.9,False
7947,11,-0.27,0.31679389312977096,0.9,False
7948,18,0.02,0.5237815619495009,0.9,False
7950,12,0.9,0.9797416324133882,0.9,True
7951,19,-0.84,0.04374633000587199,0.9,False
7954,16,-0.34,0.26834997064004695,0.9,False
7958,12,0.44,0.7994715208455666,0.9,False
7960,10,-0.41,0.22812683499706402,0.9,False
7966,13,0.58,0.8778625954198473,0.9,False
7970,12,-0.26,0.32560187903699356,0.9,False
7972,10,0.11,0.5939518496770405,0.9,False
7974,16,-0.28,0.31004110393423373,0.9,False
7975,22,-0.27,0.31679389312977096,0.9,False
7986,17,-0.21,0.3637698179682913,0.9,False
7989,14,-0.08,0.455079271873165,0.9,False
7991,12,-0.3,0.2950675278919554,0.9,False
7992,11,-0.2,0.3719906048150323,0.9,False
7999,13,0.35,0.7451556077510276,0.9,False
8001,10,0.02,0.5237815619495009,0.9,False
8006,10,-0.14,0.4151497357604228,0.9,False
8011,18,0.47,0.8206106870229007,0.9,False
8015,14,-0.42,0.22019964768056371,0.9,False
8016,12,-0.42,0.22019964768056371,0.9,False
8018,12,-0.48,0.18584850264239577,0.9,False
8024,14,0.17,0.6362301820317088,0.9,False
8032,13,-0.17,0.39166177334116264,0.9,False
8033,14,0.36,0.7524955960070464,0.9,False
8036,12,0.14,0.6142102172636523,0.9,False
8045,11,-0.3,0.2950675278919554,0.9,False
8047,10,0.51,0.8426306517909571,0.9,False
8051,12,-0.06,0.46917204932472106,0.9,False
8056,11,0.81,0.9577216676453317,0.9,True
8063,14,0.46,0.8162066940692895,0.9,False
8064,16,0.21,0.6644157369348209,0.9,False
8071,16,-0.14,0.4151497357604228,0.9,False
8072,10,-0.23,0.34674104521432764,0.9,False
8073,10,-0.1,0.4386376981796829,0.9,False
8077,15,-0.47,0.1911332941867293,0.9,False
8078,18,-0.73,0.07897827363476219,0.9,False
8080,12,0.34,0.7392836171462126,0.9,False
8082,12,0.56,0.867586611861421,0.9,False
8085,10,0.81,0.9577216676453317,0.9,True
8086,13,-0.45,0.2014092777451556,0.9,False
8087,11,0.29,0.715208455666471,0.9,False
8088,17,-0.82,0.05079271873165003,0.9,False
8091,12,0.7,0.9210217263652378,0.9,True
8098,15,-0.69,0.09453904873752202,0.9,False
8100,13,0.69,0.9174985320023488,0.9,True
8109,11,-0.09,0.4459776864357017,0.9,False
8115,10,-0.09,0.4459776864357017,0.9,False
8118,11,0.22,0.6717557251908397,0.9,False
8125,10,-0.75,0.07134468584850265,0.9,False
8127,15,0.68,0.9139753376394598,0.9,True
8133,16,-0.08,0.455079271873165,0.9,False
8136,10,-0.42,0.22019964768056371,0.9,False
8142,11,-0.66,0.10569583088667057,0.9,False
8143,10,0.6,0.8875513799177921,0.9,False
8146,11,-0.45,0.2014092777451556,0.9,False
8147,15,-0.67,0.10275983558426306,0.9,False
8151,11,0.93,0.9844392248972401,0.9,True
8154,19,-0.53,0.1608925425719319,0.9,False
8160,12,0.62,0.8954785672342924,0.9,False
8164,14,0.56,0.867586611861421,0.9,False
8168,12,0.8,0.9544920728126834,0.9,True
8175,11,-0.03,0.48943041691133293,0.9,False
8177,10,0.12,0.6012918379330593,0.9,False
8180,11,-0.11,0.4339401056958309,0.9,False
8181,16,-0.28,0.31004110393423373,0.9,False
8185,12,-0.61,0.12243100411039343,0.9,False
8187,10,-0.28,0.31004110393423373,0.9,False
8195,10,0.07,0.5616559013505579,0.9,False
8196,10,-0.15,0.40751614797416325,0.9,False
8197,16,0.26,0.6943628890193776,0.9,False
8201,14,-0.15,0.40751614797416325,0.9,False
8206,15,0.46,0.8162066940692895,0.9,False
8209,11,0.48,0.8244274809160306,0.9,False
8210,16,0.04,0.5381679389312977,0.9,False
8212,11,0.52,0.8496770405167352,0.9,False
8213,15,-0.45,0.2014092777451556,0.9,False
8229,13,0.18,0.6447445684086905,0.9,False
8245,14,-0.22,0.3537874339401057,0.9,False
8248,12,0.96,0.991779213153259,0.9,True
8249,11,0.24,0.683206106870229,0.9,False
8256,13,0.27,0.6987668819729889,0.9,False
8261,11,-0.68,0.0983558426306518,0.9,False
8267,10,-0.67,0.10275983558426306,0.9,False
8273,12,-0.61,0.12243100411039343,0.9,False
8276,17,0.29,0.715208455666471,0.9,False
8277,12,0.06,0.5528479154433353,0.9,False
8281,10,0.67,0.91015854374633,0.9,True
8285,14,-0.04,0.4812096300645919,0.9,False
8289,10,0.96,0.991779213153259,0.9,True
8292,11,0.76,0.9439224897240165,0.9,True
8293,11,-0.52,0.16588373458602465,0.9,False
8294,11,-0.12,0.4266001174398121,0.9,False
8297,16,0.46,0.8162066940692895,0.9,False
8302,15,-0.02,0.4967704051673517,0.9,False
8308,14,0.07,0.5616559013505579,0.9,False
8311,14,-0.25,0.3317674691720493,0.9,False
8316,13,0.48,0.8244274809160306,0.9,False
8318,13,-0.05,0.4750440399295361,0.9,False
8323,10,0.9,0.9797416324133882,0.9,True
8326,14,-0.35,0.2627715795654727,0.9,False
8327,15,0.24,0.683206106870229,0.9,False
8328,13,-0.38,0.2457428068115091,0.9,False
8333,13,0.1,0.5842630651790958,0.9,False
8335,12,0.79,0.9506752789195537,0.9,True
8336,16,0.23,0.6770405167351732,0.9,False
8341,10,0.29,0.715208455666471,0.9,False
8344,10,0.48,0.8244274809160306,0.9,False
8345,11,0.52,0.8496770405167352,0.9,False
8347,10,0.42,0.7889019377568995,0.9,False
8349,13,-0.09,0.4459776864357017,0.9,False
8350,12,0.49,0.830886670581327,0.9,False
8353,17,0.22,0.6717557251908397,0.9,False
8355,17,-0.4,0.23399882560187904,0.9,False
8361,12,0.01,0.5167351732237229,0.9,False
8362,14,0.06,0.5528479154433353,0.9,False
8363,18,0.64,0.9004697592483852,0.9,True
8365,13,0.98,0.994128009395185,0.9,True
8367,10,-0.39,0.23987081620669407,0.9,False
8369,10,0.67,0.91015854374633,0.9,True
8377,14,-0.06,0.46917204932472106,0.9,False
8382,15,-0.86,0.03992953611274222,0.9,False
8385,15,-0.22,0.3537874339401057,0.9,False
8393,10,-0.49,0.18056371109806224,0.9,False
8398,10,-0.17,0.39166177334116264,0.9,False
8400,17,-0.02,0.4967704051673517,0.9,False
8403,12,0.48,0.8244274809160306,0.9,False
8404,14,-0.46,0.19817968291250734,0.9,False
8406,16,-0.11,0.4339401056958309,0.9,False
8409,17,-0.72,0.0819142689371697,0.9,False
8410,11,-0.7,0.08954785672342924,0.9,False
8411,14,0.85,0.9677040516735174,0.9,True
8417,14,0.67,0.91015854374633,0.9,True
8419,11,0.21,0.6644157369348209,0.9,False
8420,10,0.44,0.7994715208455666,0.9,False
8435,21,-0.42,0.22019964768056371,0.9,False
8436,13,-0.64,0.11274221961244862,0.9,False
8437,19,-0.33,0.27510275983558424,0.9,False
8441,12,0.17,0.6362301820317088,0.9,False
8448,11,-0.11,0.4339401056958309,0.9,False
8453,10,-0.01,0.5026423957721667,0.9,False
8457,16,-0.91,0.023487962419260128,0.9,False
8460,15,0.22,0.6717557251908397,0.9,False
8468,13,0.39,0.7704051673517323,0.9,False
8469,11,-0.39,0.23987081620669407,0.9,False
8471,12,-0.41,0.22812683499706402,0.9,False
8475,17,-0.26,0.32560187903699356,0.9,False
8496,12,0.01,0.5167351732237229,0.9,False
8497,14,-0.36,0.2571931884908984,0.9,False
8498,16,-0.2,0.3719906048150323,0.9,False
8502,12,-0.26,0.32560187903699356,0.9,False
8506,12,0.18,0.6447445684086905,0.9,False
8508,15,-0.96,0.013799177921315325,0.9,False
8509,18,-0.21,0.3637698179682913,0.9,False
8510,10,-0.63,0.11567821491485614,0.9,False
8511,15,-0.26,0.32560187903699356,0.9,False
8514,15,0.25,0.6881972988843218,0.9,False
8518,13,0.2,0.6576629477392836,0.9,False
8522,10,0.08,0.5684086905460951,0.9,False
8528,15,0.35,0.7451556077510276,0.9,False
8529,11,0.9,0.9797416324133882,0.9,True
8533,12,-0.53,0.1608925425719319,0.9,False
8534,16,0.12,0.6012918379330593,0.9,False
8535,10,0.19,0.6517909571344686,0.9,False
8538,14,0.96,0.991779213153259,0.9,True
8541,10,-0.34,0.26834997064004695,0.9,False
8544,13,0.96,0.991779213153259,0.9,True
8545,12,0.61,0.8910745742806812,0.9,False
8550,11,0.12,0.6012918379330593,0.9,False
8559,10,-0.29,0.30035231943628893,0.9,False
8563,14,-0.11,0.4339401056958309,0.9,False
8565,12,-0.15,0.40751614797416325,0.9,False
8569,11,0.16,0.6271285965942455,0.9,False
8570,14,0.36,0.7524955960070464,0.9,False
8578,11,-0.37,0.2507339988256019,0.9,False
8583,14,-0.05,0.4750440399295361,0.9,False
8587,10,0.3,0.7196124486200822,0.9,False
8593,14,-0.63,0.11567821491485614,0.9,False
8596,10,-0.14,0.4151497357604228,0.9,False
8599,10,-0.19,0.37815619495008806,0.9,False
8610,15,-0.36,0.2571931884908984,0.9,False
8614,12,0.03,0.5325895478567234,0.9,False
8621,11,-0.2,0.3719906048150323,0.9,False
8622,10,-0.23,0.34674104521432764,0.9,False
8630,14,-0.35,0.2627715795654727,0.9,False
8640,12,0.58,0.8778625954198473,0.9,False
8643,11,0.43,0.7938931297709924,0.9,False
8644,13,-0.79,0.05813270698766882,0.9,False
8645,12,-0.18,0.38490898414562535,0.9,False
8659,14,-0.15,0.40751614797416325,0.9,False
8660,14,0.74,0.9354081033470346,0.9,True
8662,13,0.21,0.6644157369348209,0.9,False
8665,20,-0.73,0.07897827363476219,0.9,False
8668,14,-0.23,0.34674104521432764,0.9,False
8669,12,-0.14,0.4151497357604228,0.9,False
8675,11,0.12,0.6012918379330593,0.9,False
8677,10,0.51,0.8426306517909571,0.9,False
8689,11,0.43,0.7938931297709924,0.9,False
8698,10,0.85,0.9677040516735174,0.9,True
8699,10,0.02,0.5237815619495009,0.9,False
8700,14,0.41,0.7821491485613623,0.9,False
8701,10,-0.4,0.23399882560187904,0.9,False
8709,16,0.32,0.729301233118027,0.9,False
8713,14,-0.27,0.31679389312977096,0.9,False
8714,15,0.07,0.5616559013505579,0.9,False
8716,17,-0.6,0.12566059894304168,0.9,False
8720,11,0.15,0.6200822078684675,0.9,False
8723,14,0.78,0.9486200822078684,0.9,True
8725,11,-0.81,0.05255431591309454,0.9,False
8728,16,0.58,0.8778625954198473,0.9,False
8730,10,0.63,0.8995889606576629,0.9,False
8732,17,-0.14,0.4151497357604228,0.9,False
8735,12,-0.04,0.4812096300645919,0.9,False
8739,11,0.33,0.7334116265413976,0.9,False
8740,14,-0.36,0.2571931884908984,0.9,False
8741,17,-0.26,0.32560187903699356,0.9,False
8742,17,-0.57,0.14004697592483853,0.9,False
8744,10,0.39,0.7704051673517323,0.9,False
8746,10,0.02,0.5237815619495009,0.9,False
8749,10,0.47,0.8206106870229007,0.9,False
8752,10,0.45,0.8082795067527891,0.9,False
8753,13,0.9,0.9797416324133882,0.9,True
8754,14,0.75,0.940986494421609,0.9,True
8755,10,-0.79,0.05813270698766882,0.9,False
8772,16,-1.01,0.0064591896652965355,0.9,False
8774,14,0.33,0.7334116265413976,0.9,False
8775,18,-0.2,0.3719906048150323,0.9,False
8778,13,-0.33,0.27510275983558424,0.9,False
8780,15,-0.19,0.37815619495008806,0.9,False
8781,17,0.33,0.7334116265413976,0.9,False
8788,14,-0.08,0.455079271873165,0.9,False
8789,14,0.8,0.9544920728126834,0.9,True
8794,12,0.4,0.776570757486788,0.9,False
8799,11,-0.69,0.09453904873752202,0.9,False
8800,15,0.15,0.6200822078684675,0.9,False
8801,15,0.6,0.8875513799177921,0.9,False
8802,16,0.41,0.7821491485613623,0.9,False
8804,15,0.55,0.864063417498532,0.9,False
8806,16,0.09,0.5754550792718731,0.9,False
8809,12,-0.23,0.34674104521432764,0.9,False
8812,14,0.67,0.91015854374633,0.9,True
8813,11,0.1,0.5842630651790958,0.9,False
8815,13,-0.74,0.07545507927187317,0.9,False
8819,11,-0.46,0.19817968291250734,0.9,False
8820,12,0.1,0.5842630651790958,0.9,False
8821,11,0.05,0.5455079271873166,0.9,False
8825,11,0.45,0.8082795067527891,0.9,False
8830,14,0.26,0.6943628890193776,0.9,False
8832,19,-1.02,0.005284791544333529,0.9,False
8833,12,0.52,0.8496770405167352,0.9,False
8834,10,-0.07,0.46271285965942455,0.9,False
8835,11,-0.53,0.1608925425719319,0.9,False
8838,14,-0.92,0.021432765707574866,0.9,False
8844,14,-0.24,0.3376394597768644,0.9,False
8862,12,-0.65,0.10833822665883734,0.9,False
8870,12,0.57,0.87110980622431,0.9,False
8873,12,-0.41,0.22812683499706402,0.9,False
8878,13,0.1,0.5842630651790958,0.9,False
8879,16,0.3,0.7196124486200822,0.9,False
8880,11,-0.35,0.2627715795654727,0.9,False
8886,16,0.18,0.6447445684086905,0.9,False
8888,17,0.05,0.5455079271873166,0.9,False
8890,14,-0.67,0.10275983558426306,0.9,False
8893,14,-0.39,0.23987081620669407,0.9,False
8900,11,0.31,0.7225484439224897,0.9,False
8901,14,-0.74,0.07545507927187317,0.9,False
8902,11,-1.03,0.004110393423370522,0.9,False
8903,10,0.04,0.5381679389312977,0.9,False
8906,12,0.8,0.9544920728126834,0.9,True
8907,15,-0.23,0.34674104521432764,0.9,False
8913,10,0.02,0.5237815619495009,0.9,False
8914,14,0.08,0.5684086905460951,0.9,False
8917,10,0.79,0.9506752789195537,0.9,True
8918,16,-0.08,0.455079271873165,0.9,False
8919,11,-0.07,0.46271285965942455,0.9,False
8921,12,0.75,0.940986494421609,0.9,True
8925,11,-0.43,0.21315325895478568,0.9,False
8926,12,0.75,0.940986494421609,0.9,True
8930,11,-0.17,0.39166177334116264,0.9,False
8932,13,0.29,0.715208455666471,0.9,False
8934,16,0.27,0.6987668819729889,0.9,False
8937,14,-0.74,0.07545507927187317,0.9,False
8939,16,-0.7,0.08954785672342924,0.9,False
8940,14,0.33,0.7334116265413976,0.9,False
8944,12,0.16,0.6271285965942455,0.9,False
8945,15,-0.28,0.31004110393423373,0.9,False
8947,14,0.03,0.5325895478567234,0.9,False
8948,12,0.73,0.9304169113329419,0.9,True
8968,17,-0.42,0.22019964768056371,0.9,False
8974,10,0.28,0.7075748678802114,0.9,False
8978,19,0.23,0.6770405167351732,0.9,False
8979,16,0.34,0.7392836171462126,0.9,False
8983,12,0.89,0.9768056371109807,0.9,True
8984,12,1.03,0.9994128009395185,0.9,True
8986,10,0.09,0.5754550792718731,0.9,False
8990,13,-0.18,0.38490898414562535,0.9,False
8993,16,0.2,0.6576629477392836,0.9,False
8998,12,-0.14,0.4151497357604228,0.9,False
9012,12,0.11,0.5939518496770405,0.9,False
9014,11,-0.33,0.27510275983558424,0.9,False
9024,11,-0.09,0.4459776864357017,0.9,False
9027,11,0.26,0.6943628890193776,0.9,False
9031,15,-0.26,0.32560187903699356,0.9,False
9036,10,0.21,0.6644157369348209,0.9,False
9038,18,-0.44,0.20522607163828538,0.9,False
9044,13,0.17,0.6362301820317088,0.9,False
9045,10,0.86,0.9709336465061655,0.9,True
9046,12,-0.33,0.27510275983558424,0.9,False
9050,15,0.11,0.5939518496770405,0.9,False
9054,17,-0.2,0.3719906048150323,0.9,False
9057,12,0.7,0.9210217263652378,0.9,True
9058,10,-0.3,0.2950675278919554,0.9,False
9070,13,-0.56,0.14533176746917206,0.9,False
9072,15,-0.34,0.26834997064004695,0.9,False
9073,10,1.0,0.9979448032883147,0.9,True
9077,21,0.25,0.6881972988843218,0.9,False
9080,13,-0.35,0.2627715795654727,0.9,False
9083,11,0.42,0.7889019377568995,0.9,False
9089,13,0.41,0.7821491485613623,0.9,False
9097,13,-0.35,0.2627715795654727,0.9,False
9098,11,-0.07,0.46271285965942455,0.9,False
9103,16,-0.51,0.16999412800939517,0.9,False
9105,13,0.58,0.8778625954198473,0.9,False
9110,13,-0.09,0.4459776864357017,0.9,False
9111,11,0.52,0.8496770405167352,0.9,False
9114,10,0.22,0.6717557251908397,0.9,False
9115,15,-0.28,0.31004110393423373,0.9,False
9117,11,0.78,0.9486200822078684,0.9,True
9119,11,-0.02,0.4967704051673517,0.9,False
9120,11,0.38,0.7645331767469172,0.9,False
9121,13,0.76,0.9439224897240165,0.9,True
9125,15,-0.31,0.28978273634762186,0.9,False
9134,16,-0.52,0.16588373458602465,0.9,False
9136,10,-0.53,0.1608925425719319,0.9,False
9137,11,-0.25,0.3317674691720493,0.9,False
9140,16,0.36,0.7524955960070464,0.9,False
9141,12,0.26,0.6943628890193776,0.9,False
9142,16,-0.13,0.42072812683499705,0.9,False
9144,19,-0.31,0.28978273634762186,0.9,False
9148,16,0.03,0.5325895478567234,0.9,False
9149,10,-0.35,0.2627715795654727,0.9,False
9151,13,-0.23,0.34674104521432764,0.9,False
9152,13,-0.35,0.2627715795654727,0.9,False
9153,11,0.5,0.8376394597768644,0.9,False
9154,12,-0.45,0.2014092777451556,0.9,False
9156,11,0.29,0.715208455666471,0.9,False
9157,11,0.46,0.8162066940692895,0.9,False
9158,11,-0.15,0.40751614797416325,0.9,False
9164,17,-0.68,0.0983558426306518,0.9,False
9167,18,-1.09,0.001467997651203758,0.9,False
9169,10,0.49,0.830886670581327,0.9,False
9170,20,-0.87,0.035525543159130944,0.9,False
9174,14,0.39,0.7704051673517323,0.9,False
9178,20,-0.99,0.008514386376981797,0.9,False
9179,11,0.36,0.7524955960070464,0.9,False
9182,10,0.57,0.87110980622431,0.9,False
9185,16,0.55,0.864063417498532,0.9,False
9196,13,0.36,0.7524955960070464,0.9,False
9198,13,-0.35,0.2627715795654727,0.9,False
9208,16,-0.24,0.3376394597768644,0.9,False
9211,10,0.49,0.830886670581327,0.9,False
9214,13,-0.39,0.23987081620669407,0.9,False
9215,17,-0.26,0.32560187903699356,0.9,False
9218,11,0.94,0.9867880211391662,0.9,True
9224,13,0.19,0.6517909571344686,0.9,False
9225,16,-0.55,0.15091015854374634,0.9,False
9228,11,0.36,0.7524955960070464,0.9,False
9231,14,0.29,0.715208455666471,0.9,False
9237,11,-0.74,0.07545507927187317,0.9,False
9241,11,-0.41,0.22812683499706402,0.9,False
9242,15,-0.75,0.07134468584850265,0.9,False
9244,12,0.6,0.8875513799177921,0.9,False
9246,10,-0.94,0.01790957134468585,0.9,False
9248,13,-0.73,0.07897827363476219,0.9,False
9256,11,-0.43,0.21315325895478568,0.9,False
9259,19,0.31,0.7225484439224897,0.9,False
9261,12,0.73,0.9304169113329419,0.9,True
9269,13,0.47,0.8206106870229007,0.9,False
9270,15,0.36,0.7524955960070464,0.9,False
9275,11,-0.15,0.40751614797416325,0.9,False
9276,14,-0.32,0.2821491485613623,0.9,False
9277,11,0.63,0.8995889606576629,0.9,False
9278,15,0.52,0.8496770405167352,0.9,False
9279,12,0.51,0.8426306517909571,0.9,False
9281,13,0.34,0.7392836171462126,0.9,False
9284,19,0.33,0.7334116265413976,0.9,False
9286,14,0.15,0.6200822078684675,0.9,False
9287,10,-0.25,0.3317674691720493,0.9,False
9291,10,0.58,0.8778625954198473,0.9,False
9297,14,0.04,0.5381679389312977,0.9,False
9301,10,0.14,0.6142102172636523,0.9,False
9302,11,-0.23,0.34674104521432764,0.9,False
9306,11,0.32,0.729301233118027,0.9,False
9307,14,-0.61,0.12243100411039343,0.9,False
9308,12,-0.31,0.28978273634762186,0.9,False
9309,15,-0.17,0.39166177334116264,0.9,False
9311,10,0.58,0.8778625954198473,0.9,False
9312,11,-0.14,0.4151497357604228,0.9,False
9315,14,-0.01,0.5026423957721667,0.9,False
9324,13,-0.65,0.10833822665883734,0.9,False
9325,15,-0.86,0.03992953611274222,0.9,False
9326,15,0.36,0.7524955960070464,0.9,False
9331,12,-0.49,0.18056371109806224,0.9,False
9332,10,0.5,0.8376394597768644,0.9,False
9333,11,0.02,0.5237815619495009,0.9,False
9337,11,0.39,0.7704051673517323,0.9,False
9341,15,0.32,0.729301233118027,0.9,False
9344,15,-0.57,0.14004697592483853,0.9,False
9350,17,0.53,0.8543746330005872,0.9,False
